date      Food   Beer   Smoke  Games  Books  Hshld  Clths  Hlth   Chems  Txtls  Cnstr  Steel  FabPr  ElcEq  Autos  Carry  Mines  Coal   Oil    Util   Telcm  Servs  BusEq  Paper  Trans  Whlsl  Rtail  Meals  Fin    Other
201406   1.52   2.85  -1.17   1.98   8.83  -1.31   0.26   2.85   0.77   7.83   2.32   4.89   5.46   3.51   4.03  -2.05   6.28   3.87   4.07   5.41   1.68   2.40   3.39   1.69   1.41   1.00   1.01   2.57   3.03  -0.34
201407  -5.83  -2.92  -3.26  -3.77  -1.65  -2.59  -0.62  -0.26  -3.26  -5.70  -8.92   2.20  -5.97  -6.59  -3.77  -5.68   1.93 -11.20  -3.44  -6.40   0.67   0.62  -0.36  -4.08  -2.09  -2.99  -1.78  -3.22  -2.01  -2.06
201408   6.38   5.46   4.63  -1.69   2.64   5.86   3.53   5.49   4.40  10.14   6.87   6.21   5.27   3.39   4.26   5.74   1.34   4.18   2.29   5.32   0.44   3.48   5.06   3.38   4.61   4.70   5.75   2.43   3.82   7.22
201409  -0.53   0.83   2.01  -4.35  -7.24   0.88   4.44  -0.22  -2.14  -2.38  -6.50  -4.79  -6.85  -4.80 -10.06  -0.96 -10.76 -14.41  -7.74  -3.37  -1.66  -1.21  -1.87  -3.49   0.73  -2.29  -1.51  -0.56  -0.55   0.17
201410   1.70   3.28   5.86   0.59   3.29   3.67   1.57   5.88  -1.09   2.08   4.03   2.17   2.14   3.19   1.98   1.18  -9.28  -6.31  -4.20   6.69   1.24   0.46   2.86   6.42   6.28   3.36   3.37   1.24   3.91   1.60
201411   5.68   4.35   0.98  -0.42   1.09   3.23   8.89   2.51   2.21   7.53   1.47  -2.46  -1.27  -0.08   5.26   4.68  -0.87   3.96  -9.72   0.26   2.82   2.06   6.52   4.80   5.88   1.99   8.96   5.57   1.86   4.57
201412  -2.48  -4.30  -2.89  -4.64   1.87   0.02  -0.82  -0.83   0.83  -0.31  -0.04  -6.60  -1.22  -0.96   0.56  -0.59  -6.39 -16.46   0.76   1.89  -1.78  -0.63  -1.75   2.08   1.10   0.50   2.23  -0.43   2.13   0.18
201501  -1.64   0.90   3.05   0.21  -2.16  -5.00  -3.75   1.58  -2.01   2.02  -5.05  -9.65  -7.62  -5.36  -6.25   1.02  -4.35 -17.48  -4.22   1.22  -4.75  -4.51  -2.21  -2.43  -4.44  -2.39  -0.24   0.66  -7.69  -4.11
201502   4.44   4.40   5.45   5.98   9.04   3.84   5.43   4.23   8.10  13.34   8.11   3.77   6.18   5.61   8.91   6.23  14.73  15.05   4.63  -4.39   8.89   7.97   8.48   6.68   2.95   4.88   5.64   6.82   7.96   4.64
201503  -0.72  -2.07  -8.47  -2.25   0.46  -2.02   1.23   0.73  -3.55   3.33   1.23  -2.72  -3.63  -0.50  -0.43  -1.27  -6.96 -18.67  -2.42  -0.32  -2.18  -1.46  -3.11  -1.73  -3.58   0.59   1.01  -0.29   0.15  -1.73
201504  -0.17  -0.52   6.02   3.73  -4.18  -2.46  -1.53  -1.42   1.11  -5.95  -3.08   4.05   2.48   1.38   0.21  -2.85  12.63  10.80   6.64   0.28   3.41   2.40   0.04  -2.65  -1.19  -1.22  -2.93   0.51   0.76  -0.24
201505   2.03   2.00   1.44   0.70   2.08   0.39   0.04   4.86   1.25   4.37   1.78  -3.81   0.03   2.88   1.09   1.75  -5.31 -17.11  -5.04  -0.49   0.54  -0.14   4.05   1.32  -2.96   1.42   0.56   1.56   3.13   0.94
201506  -1.95  -1.71  -2.57   1.29  -0.84  -0.18   4.17   0.16  -2.72   4.09   0.47  -5.25  -1.00  -3.47  -2.36  -2.80  -6.35 -23.50  -3.63  -5.36  -0.29  -1.91  -4.84  -2.84  -3.39  -2.60  -0.50   0.29   1.42  -3.57
201507   4.13   3.51   9.59   6.06  -2.83   0.78   5.96   3.52  -4.92  -0.72   1.10  -8.21  -5.74  -4.29  -3.11  -1.49 -13.11 -26.30  -8.77   2.68   1.44   5.24  -0.68  -0.54   3.27  -1.11   5.84   4.17   2.02   3.20
201508  -4.32  -3.12  -4.06  -7.29  -8.54  -6.96  -3.86  -8.34  -7.22  -3.11  -2.27  -4.41  -3.63  -8.97  -6.09  -5.08  -1.49   7.86  -3.77  -4.02  -8.34  -5.27  -6.44  -5.69  -6.37  -4.17  -5.42  -6.48  -6.51  -5.18
201509  -1.14   2.58   2.37  -9.94  -5.30  -0.56   1.18  -6.87  -8.29  -5.92  -6.57 -10.59  -9.02  -8.83  -2.52  -2.56  -6.07 -36.74  -5.49  -0.48  -2.49  -1.44  -1.67  -2.66  -0.71  -5.79  -1.72   0.44  -3.18  -1.75
201510   5.89   8.06  10.90  14.47  12.22   5.78   0.98   7.54  16.63   7.96   5.36   5.90   8.67   7.98   6.04   9.31   8.82 -30.98  12.34   2.10   9.07  11.22   8.19  10.19   6.49   5.12   4.53   5.05   5.86   7.11
201511   0.24  -0.71  -3.00  -0.48  -1.20  -1.13  -1.08   0.49   1.67  -2.59   4.66  -0.89   2.01   1.50   1.95  -0.41  -6.06  10.12   1.05  -3.40  -1.97   2.03   0.21  -0.02  -1.10   2.88   0.59  -1.01   2.17  -0.03
201512   2.00   0.31   1.60  -1.72  -6.20   1.94  -4.37   0.32  -4.79  -2.64  -5.28  -2.65  -5.75  -0.33  -4.12  -1.80  -6.46  -7.34  -9.57  -2.32  -3.07  -1.16  -4.63  -3.74  -5.00  -1.70   0.83  -0.94  -2.86   0.33
201601  -1.63  -0.22   4.29  -8.07  -5.24   0.21   1.53  -9.97 -11.08  -5.32  -8.57  -9.65  -4.91  -8.20 -13.24  -9.69  -5.35  -3.31  -4.37   4.66   0.17  -4.92  -7.89  -5.26  -8.52  -8.29  -4.47  -0.93  -9.70  -3.14
201602   1.10  -2.32   0.95   4.16  -0.93   0.32   0.83  -0.95   6.87   0.65   2.10   7.37   4.86   3.65   4.09   3.51  12.23   6.28  -2.96   1.75   0.93  -2.47   1.52   3.01   6.91   4.46  -0.43   1.05  -2.99   2.70
201603   4.65   5.63   5.06   8.89   6.88   4.65   2.32   3.94   8.33   3.60  11.44  17.74   9.58   9.04  10.58   4.07  13.31  25.47  10.76   7.86   6.06   7.81   8.77   8.20   6.90   6.16   5.99   5.38   6.61   6.71
201604   0.61   0.32  -0.24  -6.29   1.83  -0.39  -2.26   4.94   3.77   1.56   0.44   9.86   3.69   2.34   1.60   5.11  15.77  29.73   9.09  -0.84   0.71  -2.60  -5.31   0.81  -1.08   0.13  -0.34  -2.37   4.11   0.70
201605   2.01  -0.90   0.84   5.43  -0.50  -0.10  -4.95   2.39  -1.42  -1.69   3.48  -8.49   0.30  -1.02  -2.49  -1.80  -5.11   1.55  -0.63   2.23   0.30   4.62   5.55   1.80  -2.16   1.58   1.22  -1.47   2.19  -2.03
201606   4.85   5.33   6.89  -4.41  -0.32   3.20   1.65  -0.09  -1.10  -4.65  -1.22   2.56  -0.64  -0.18  -6.99   0.79   7.99   5.24   2.59   7.41   3.55  -2.10  -1.46   2.08  -2.51   1.61   0.76   1.18  -5.33   3.61
201607  -0.53   1.84  -2.77   6.17   7.45   2.63   1.84   6.12   4.33   9.73   5.60  13.59   6.53   5.18   8.84   4.13   7.50  20.94  -2.85  -0.19   2.37   7.26   8.20   2.54   5.40   3.44   3.85   2.22   4.09  -0.26
201608  -0.55  -0.88  -1.20   0.96   0.30   1.32   1.32  -3.12   2.49   1.65   0.81  -7.52   3.85   0.18  -0.34   0.31  -9.77  -4.52   1.49  -3.90  -3.59   1.22   2.34   2.48   1.11  -1.00  -1.69  -0.20   4.92   2.25
201609  -2.92   1.65  -2.76   4.64  -3.91   0.05  -6.81   0.56  -1.73  -4.84  -2.40   2.44   2.56   1.60  -0.24  -0.59   2.15   7.68   2.83   1.76   0.73   0.77   4.11  -0.62   2.88  -2.58  -0.14  -2.24  -1.42  -3.49
201610  -0.30  -1.63   4.61   5.60 -10.27  -2.92  -5.40  -7.49  -1.91  -7.35  -3.95  -2.98  -4.08  -5.53  -3.28   2.23   0.80  -8.67  -2.80  -0.59  -2.76  -0.52  -2.12  -5.47  -0.62  -8.08  -3.55  -1.92   1.52  -0.50
201611  -4.59  -5.75  -5.11   3.89   8.16  -4.21   1.27   2.40   7.57   7.97   9.83  21.36  12.46   9.48   6.89   8.80  11.60  20.79   9.32  -2.82   6.45  -0.22   2.37   4.22  12.75   9.67   2.88   8.48  13.01   8.05
201612   4.44   3.03   5.42  -3.33   2.02   1.48  -0.71   0.71   0.36   1.69   0.16  -2.26  -0.12  -0.73   4.19   1.43  -1.77  -9.65   2.17   3.64   4.77  -0.09   1.96   1.89   0.87   2.21  -0.95   0.62   3.84   2.58
201701   0.97  -0.98   5.65   4.88   1.62   2.71   0.44   2.02   3.84   5.60   3.90   3.70   4.68   4.08   5.26   1.99  12.40  -5.32  -4.37   1.08   2.87   5.63   3.27   2.32   1.73   2.02   0.92   0.70   0.57  -0.91
201702   1.64   6.17   7.97   0.69  -0.34   4.87   3.00   6.97   3.13   4.01   2.15   9.19   2.27   2.27   0.86   6.37  -8.41  -9.39  -2.36   4.05   0.14   3.33   6.85   3.25   2.60   2.61   2.85   2.39   4.57   3.67
201703   0.59   0.92   1.06   5.82  -0.88  -0.31   0.48   0.03   2.19   1.29   2.55  -6.14   1.43   0.54  -0.50  -1.81  -2.31   5.53  -1.24   0.32   1.05   1.80   2.42   0.29  -2.77  -1.10   0.82   2.79  -2.29  -1.62
201704   0.84   1.94  -0.09   2.79  -0.78  -0.31  -0.95   0.91   1.33   2.59   0.72  -0.50   3.88  -0.44   1.69   4.61  -1.19 -11.86  -2.61   0.38   0.02   3.94   0.90   2.11   2.19  -3.34   3.40   4.35   0.18  -0.84
201705   1.75   4.34   6.18   2.86  -1.68   1.86  -2.22  -0.25  -0.56   1.75  -2.47  -4.60   2.98  -2.06  -0.66   2.69  -1.08  -5.09  -3.29   2.56  -1.55   3.74   4.49   2.66   2.74   2.47   0.54   7.02  -1.06  -0.57
201706  -2.71  -1.14  -0.94  -0.14   2.76  -0.15   9.55   5.54   1.99   1.57   4.05  -0.22  -0.26   1.95   3.50   1.82  -0.55   2.29  -0.06  -1.89  -2.22  -0.64  -3.48   1.93   3.44   0.21  -2.41  -2.45   5.84   1.34
201707   1.58   1.25  -5.99   5.05   2.38   1.86   1.22   0.70   1.09   2.21   0.28   1.31   3.15  -0.03  -0.89   7.14   8.57  12.90   1.98   2.98   5.27   4.12   3.09  -2.35  -4.44  -0.91   0.98  -2.29   1.91   1.49
201708  -2.71   1.03  -0.87  -1.69  -6.31   0.35  -5.21   2.58   1.61   1.25  -0.51   1.65  -1.63  -2.71   1.82   2.02   0.86  -0.39  -5.15   2.20  -2.64   1.46   5.10   0.81   0.67  -4.30  -1.76   1.44  -1.22   1.61
201709   0.52  -2.91  -2.04   3.75   3.60  -0.13   1.12   2.05   6.68   0.13   7.56   3.72   9.03   5.58   7.61   2.83  -1.91   1.29  11.07  -1.97  -1.67   0.62   0.99   2.54   6.33   4.69   2.75   0.44   5.22   1.07
201710   0.77   1.33  -2.81   2.08  -1.85  -2.78   3.01  -2.27   5.63   5.41   5.77   2.23   5.57   4.64   2.25   1.91   1.42   2.20   0.43   3.07  -5.68   6.20   7.10   4.37  -1.89  -0.77   3.30   3.86   3.39  -1.19
201711   4.26   4.41   1.42   3.37  10.23   4.93   7.44   2.46   2.23   7.56   7.19  -1.38   2.24   0.56   0.65   4.09   0.13   8.98   2.93   2.42   3.76   0.17   2.51   4.29   6.72   3.69   9.42   5.62   3.93   1.67
201712  -0.01   4.40   4.96   0.86   1.11   2.36   4.58  -0.17   0.58  -2.23   1.48  13.19   2.42   3.29  -1.24   3.92  11.50  11.85   4.98  -5.02   4.47   0.47  -0.77  -0.86   2.83   4.29   2.55   1.33   1.05   1.23
201801   2.36  -0.11   0.13  17.26   4.40  -1.97   7.29   6.37   1.70   1.60  -0.12   3.61   3.87   2.25   3.49  12.48   3.58   0.89   2.89  -2.83   3.13   9.31   5.40   4.38   2.68   4.81  11.56   2.77   6.16   5.57
201802  -6.76  -6.76  -6.62   1.09  -3.22  -6.27  -1.95  -3.53  -5.12 -12.35  -9.92  -1.99  -4.18  -5.58  -6.30   0.01  -3.36   5.96 -10.90  -4.52  -7.13  -1.68   2.09  -5.28  -6.66  -5.41  -4.72  -4.11  -2.56  -4.43
201803  -1.83   1.27  -1.65  -0.17   0.33   2.13   0.64  -2.42  -1.86  -2.14   0.52  -5.86  -1.12  -1.48  -6.58  -5.86  -0.18  -6.57   3.08   3.20  -2.60  -3.35  -2.84  -4.35   0.53  -1.04  -3.25  -0.41  -3.44  -3.43
201804  -1.69  -4.29 -14.16   3.31  -0.61  -5.35   3.16  -0.04   0.72  -9.54  -3.15   3.66  -5.44  -6.62   0.13  -1.71  -3.35  -2.46  10.17   2.77  -2.38   1.29  -1.86  -6.09   0.49   0.82   4.29   3.53   1.21  -1.90
201805  -0.78  -1.19  -1.87   9.02  -0.63  -0.25   4.21   2.29   2.42  -1.36   2.01   5.62   2.97   7.94   3.64   4.44   3.05  11.80   3.37   0.21  -0.84   5.91   7.63   0.79   4.85   1.56   1.37  -1.75   0.40  -0.42
201806   5.39   4.42   3.07   4.96   2.24   3.59   6.98   1.49   0.33   3.36  -1.50  -5.14  -5.00  -1.53   0.53  -3.03  -1.78   4.13   0.51   2.61   6.43   1.08  -1.88  -0.44  -3.64   0.28   4.36  -2.94  -0.98  -2.06
201807   2.21   3.50   5.24  -6.09  -4.11   1.88   0.37   5.99   4.85  -8.89   2.60   4.24   6.36   9.87  -3.08   7.28  -2.25  -2.76   1.09   1.73   2.69   1.89   2.77   5.95   7.94   2.38   3.56   1.45   4.25   6.30
201808  -0.45  -1.86  -5.43   2.86  -4.45   2.60   5.25   4.40   0.01   3.80   0.49  -3.23  -1.94  -0.07  -1.74  -2.17 -10.75  -0.51  -2.89   0.91   3.08   5.31   9.79  -0.34   2.93   3.66   9.16   3.51   2.49   2.92
201809  -0.34   0.19   5.37  -0.08  -2.17   1.13   1.29   2.14  -2.87  -6.38  -2.99  -0.67   0.89  -0.15  -5.02   6.45  -1.72  -5.38   3.45  -0.55   1.64  -0.34  -0.21  -0.30   1.04  -1.48   0.61   2.92  -2.00   1.30
201810   0.99  -1.57   7.90 -15.95  -6.59  -0.74 -10.13  -8.70 -12.50 -25.79 -13.14 -11.62 -13.79 -11.95   0.89  -9.36 -10.31   1.47 -11.91  -0.06  -0.34  -9.23  -8.07  -9.82  -9.72  -7.88 -10.25  -1.80  -5.54  -5.86
201811   2.68   5.79  -8.43  -0.67   3.34   6.27  -1.00   6.46   4.96   2.92   3.64  -3.00   7.05   3.67   3.80   0.77  -0.95 -14.14  -2.14   3.27   2.62   1.26  -4.91   8.22   6.23   3.19   1.59   6.41   2.83   3.53
201812  -9.74  -9.69 -15.80  -8.21 -15.33  -5.67  -7.31  -8.18  -7.76 -10.09 -11.00 -14.78  -9.78 -12.17 -11.30 -10.66  -7.05  -2.07 -13.13  -4.75  -8.77  -7.60  -9.13  -8.63 -15.19 -11.21  -9.19  -6.27 -11.48  -6.90
201901   6.63   3.53   7.85  18.85  13.83   6.55  12.31   5.25   5.52   9.71  13.23  17.11  11.35  11.33   9.82  15.04   7.68  13.90  10.31   5.41   5.56  10.99   7.42   8.17   9.86   8.84   8.84   4.64   9.77   4.79
201902  -3.37   2.46  10.20   4.01   4.31   5.21   5.51   3.23   3.92   6.84   4.05   2.27   3.96   5.41   2.65   9.93   6.59  -3.81   2.44   3.62   3.26   4.54   7.33   3.06   4.19   4.54  -0.08   4.32   2.87   0.14
201903   3.86   4.87   6.45  -0.08  -5.68   4.38  -0.31   0.48  -1.48  -7.76   0.33  -4.65   0.38  -3.86  -6.00  -6.66   5.40  -1.37   2.03   3.32   0.41   3.04   4.39   1.41  -0.40  -1.53   3.86   3.73  -2.35  -0.02
201904   3.68   6.56  -3.56   6.07   1.53   3.23   4.89  -3.13   5.51   6.78   7.39  -2.64   6.34   6.44   4.31   3.53  -1.51   2.98   0.14   1.02   6.32   6.36   5.30  -2.06   4.69   3.92   4.92   4.00   7.11   7.23
201905  -3.06  -3.96 -10.29  -8.44  -9.86  -4.02 -11.01  -3.37 -12.91  -2.39  -7.20 -15.46 -11.65 -11.57 -14.43  -8.94  -8.47 -11.14 -11.86  -1.54  -2.97  -5.92 -11.56  -9.19  -9.39  -5.95  -7.02  -1.51  -5.52  -7.04
201906   4.58   5.30   1.03   7.11   7.85   7.20   9.04   6.84   3.44   9.86   8.75  16.05  12.23  10.58  13.88   7.35  14.88   3.02   8.93   3.64   4.96   5.75  11.13   8.58   6.84   7.47   7.17   7.36   6.24   7.50
201907   2.67  -2.13   3.37  -1.95   3.56   4.66   1.50  -2.19   0.96 -11.01   0.29  -2.51   0.52  -1.01   0.87  -2.08  -2.56 -11.69  -2.64  -0.99   1.91   3.65   3.42   0.55   2.25   0.10   0.47   3.35   3.12  -2.31
201908   1.07   6.20 -11.04  -5.91  -4.70   1.84  -5.11  -0.61  -5.20  -5.46   0.20 -12.01  -6.29  -5.56  -7.97   3.37  -3.62 -15.12  -8.77   3.44   0.43  -2.16  -3.46  -2.96  -6.90  -2.48  -0.15   1.39  -4.73  -2.28
201909   0.50   1.62   1.95  -4.65   1.25   1.69   9.20  -0.94   5.09   7.41   6.31   7.16   6.04   5.42   5.75   2.45   3.87  -8.25   3.81   3.92   1.44  -1.38   4.30   1.74   0.50   5.78   0.78  -2.57   2.55   2.54
201910  -1.67  -1.04   8.10   5.80   1.37  -0.96  -2.24   4.73  -1.62  10.62   2.90   3.56   6.18   3.07   7.00  -3.55   0.73 -11.12  -2.08  -1.42   2.25   1.80   5.11   0.00   1.42   2.64   1.61  -4.19   3.37   1.99
201911   1.99  -0.59   5.52   6.14  -1.02  -1.06   4.45   5.53   3.51  -2.24   3.24   6.13   3.06   9.10   3.16   6.40   4.11  -9.63   1.25  -2.15   1.91   5.02   4.82   3.12   2.80   4.19   2.07   2.76   5.70   4.12
201912   3.57   1.38   3.22   3.97   3.14   2.72   7.81   3.45   1.21  -3.42  -0.17   0.71   3.89   2.38   7.34  -5.03   9.77   0.50   6.22   4.13   1.24   1.76   6.25   2.17  -0.29   2.36   1.27   2.40   2.62   1.92
